Protocol,Channel,P_Noise,F_Eve,Trial,Metric_Name,Metric,SKR,Alarm,Detection_Outcome,N,n_sift,m,n_key,Q,leak_EC
Six-State,Ideal_0%,0.0,0.4,183,QBER,0.13823529411764707,0.0,0,1,1000,340,170,170,0.13823529411764707,55
Six-State,Ideal_0%,0.0,0.4,184,QBER,0.10843373493975904,0.0032048101418267277,0,1,1000,332,166,166,0.10843373493975904,60
Six-State,Ideal_0%,0.0,0.4,185,QBER,0.10263929618768329,0.015476923319564915,0,1,1000,341,170,171,0.10263929618768329,58
Six-State,Ideal_0%,0.0,0.4,186,QBER,0.1531791907514451,0.0,0,1,1000,346,173,173,0.1531791907514451,54
Six-State,Ideal_0%,0.0,0.4,187,QBER,0.09404388714733543,0.03201123263991677,0,1,1000,319,160,159,0.09404388714733543,50
Six-State,Ideal_0%,0.0,0.4,188,QBER,0.13813813813813813,0.0,0,1,1000,333,166,167,0.13813813813813813,60
Six-State,Ideal_0%,0.0,0.4,189,QBER,0.1656441717791411,0.0,0,1,1000,326,163,163,0.1656441717791411,56
Six-State,Ideal_0%,0.0,0.4,190,QBER,0.12861736334405144,0.0,0,1,1000,311,156,155,0.12861736334405144,41
Six-State,Ideal_0%,0.0,0.4,191,QBER,0.11075949367088607,0.0,0,1,1000,316,158,158,0.11075949367088607,35
Six-State,Ideal_0%,0.0,0.4,192,QBER,0.15483870967741936,0.0,0,1,1000,310,155,155,0.15483870967741936,47
Six-State,Ideal_0%,0.0,0.4,193,QBER,0.12,0.0,0,1,1000,325,162,163,0.12,48
Six-State,Ideal_0%,0.0,0.4,194,QBER,0.16455696202531644,0.0,0,1,1000,316,158,158,0.16455696202531644,56
Six-State,Ideal_0%,0.0,0.4,195,QBER,0.1125,0.0,0,1,1000,320,160,160,0.1125,53
Six-State,Ideal_0%,0.0,0.4,196,QBER,0.1393939393939394,0.0,0,1,1000,330,165,165,0.1393939393939394,60
Six-State,Ideal_0%,0.0,0.4,197,QBER,0.1347305389221557,0.0,0,1,1000,334,167,167,0.1347305389221557,45
Six-State,Ideal_0%,0.0,0.4,198,QBER,0.11869436201780416,0.0,0,1,1000,337,168,169,0.11869436201780416,55
Six-State,Ideal_0%,0.0,0.4,199,QBER,0.12209302325581395,0.0,0,1,1000,344,172,172,0.12209302325581395,46
Six-State,Ideal_0%,0.0,0.5,0,QBER,0.16013071895424835,0.0,0,1,1000,306,153,153,0.16013071895424835,47
Six-State,Ideal_0%,0.0,0.5,1,QBER,0.18950437317784258,0.0,1,0,1000,343,172,171,0.18950437317784258,39
Six-State,Ideal_0%,0.0,0.5,2,QBER,0.1728395061728395,0.0,1,0,1000,324,162,162,0.1728395061728395,46
Six-State,Ideal_0%,0.0,0.5,3,QBER,0.15950920245398773,0.0,0,1,1000,326,163,163,0.15950920245398773,60
Six-State,Ideal_0%,0.0,0.5,4,QBER,0.1893491124260355,0.0,1,0,1000,338,169,169,0.1893491124260355,64
Six-State,Ideal_0%,0.0,0.5,5,QBER,0.19873817034700317,0.0,1,0,1000,317,158,159,0.19873817034700317,43
Six-State,Ideal_0%,0.0,0.5,6,QBER,0.14153846153846153,0.0,0,1,1000,325,162,163,0.14153846153846153,55
Six-State,Ideal_0%,0.0,0.5,7,QBER,0.16913946587537093,0.0,1,0,1000,337,168,169,0.16913946587537093,43
Six-State,Ideal_0%,0.0,0.5,8,QBER,0.18156424581005587,0.0,1,0,1000,358,179,179,0.18156424581005587,52
Six-State,Ideal_0%,0.0,0.5,9,QBER,0.1787709497206704,0.0,1,0,1000,358,179,179,0.1787709497206704,52
Six-State,Ideal_0%,0.0,0.5,10,QBER,0.17405063291139242,0.0,1,0,1000,316,158,158,0.17405063291139242,50
Six-State,Ideal_0%,0.0,0.5,11,QBER,0.18153846153846154,0.0,1,0,1000,325,162,163,0.18153846153846154,36
Six-State,Ideal_0%,0.0,0.5,12,QBER,0.18429003021148035,0.0,1,0,1000,331,166,165,0.18429003021148035,42
Six-State,Ideal_0%,0.0,0.5,13,QBER,0.18037974683544303,0.0,1,0,1000,316,158,158,0.18037974683544303,53
Six-State,Ideal_0%,0.0,0.5,14,QBER,0.1701492537313433,0.0,1,0,1000,335,168,167,0.1701492537313433,60
Six-State,Ideal_0%,0.0,0.5,15,QBER,0.17757009345794392,0.0,1,0,1000,321,160,161,0.17757009345794392,48
Six-State,Ideal_0%,0.0,0.5,16,QBER,0.15606936416184972,0.0,0,1,1000,346,173,173,0.15606936416184972,51
Six-State,Ideal_0%,0.0,0.5,17,QBER,0.16279069767441862,0.0,0,1,1000,301,150,151,0.16279069767441862,37
Six-State,Ideal_0%,0.0,0.5,18,QBER,0.16224188790560473,0.0,0,1,1000,339,170,169,0.16224188790560473,55
Six-State,Ideal_0%,0.0,0.5,19,QBER,0.18263473053892215,0.0,1,0,1000,334,167,167,0.18263473053892215,60
Six-State,Ideal_0%,0.0,0.5,20,QBER,0.13662790697674418,0.0,0,1,1000,344,172,172,0.13662790697674418,54
Six-State,Ideal_0%,0.0,0.5,21,QBER,0.17964071856287425,0.0,1,0,1000,334,167,167,0.17964071856287425,60
Six-State,Ideal_0%,0.0,0.5,22,QBER,0.17365269461077845,0.0,1,0,1000,334,167,167,0.17365269461077845,66
Six-State,Ideal_0%,0.0,0.5,23,QBER,0.16199376947040497,0.0,0,1,1000,321,160,161,0.16199376947040497,48
Six-State,Ideal_0%,0.0,0.5,24,QBER,0.1504424778761062,0.0,0,1,1000,339,170,169,0.1504424778761062,52
Six-State,Ideal_0%,0.0,0.5,25,QBER,0.17834394904458598,0.0,1,0,1000,314,157,157,0.17834394904458598,47
Six-State,Ideal_0%,0.0,0.5,26,QBER,0.17378048780487804,0.0,1,0,1000,328,164,164,0.17378048780487804,50
Six-State,Ideal_0%,0.0,0.5,27,QBER,0.17732558139534885,0.0,1,0,1000,344,172,172,0.17732558139534885,49
Six-State,Ideal_0%,0.0,0.5,28,QBER,0.15204678362573099,0.0,0,1,1000,342,171,171,0.15204678362573099,54
Six-State,Ideal_0%,0.0,0.5,29,QBER,0.18518518518518517,0.0,1,0,1000,324,162,162,0.18518518518518517,54
Six-State,Ideal_0%,0.0,0.5,30,QBER,0.17405063291139242,0.0,1,0,1000,316,158,158,0.17405063291139242,50
Six-State,Ideal_0%,0.0,0.5,31,QBER,0.16715542521994134,0.0,1,0,1000,341,170,171,0.16715542521994134,49
Six-State,Ideal_0%,0.0,0.5,32,QBER,0.18787878787878787,0.0,1,0,1000,330,165,165,0.18787878787878787,42
Six-State,Ideal_0%,0.0,0.5,33,QBER,0.15853658536585366,0.0,0,1,1000,328,164,164,0.15853658536585366,39
Six-State,Ideal_0%,0.0,0.5,34,QBER,0.17280453257790368,0.0,1,0,1000,353,176,177,0.17280453257790368,62
Six-State,Ideal_0%,0.0,0.5,35,QBER,0.14790996784565916,0.0,0,1,1000,311,156,155,0.14790996784565916,38
Six-State,Ideal_0%,0.0,0.5,36,QBER,0.16459627329192547,0.0,0,1,1000,322,161,161,0.16459627329192547,48
Six-State,Ideal_0%,0.0,0.5,37,QBER,0.14697406340057637,0.0,0,1,1000,347,174,173,0.14697406340057637,54
Six-State,Ideal_0%,0.0,0.5,38,QBER,0.15902140672782875,0.0,0,1,1000,327,164,163,0.15902140672782875,49
Six-State,Ideal_0%,0.0,0.5,39,QBER,0.21580547112462006,0.0,1,0,1000,329,164,165,0.21580547112462006,45
Six-State,Ideal_0%,0.0,0.5,40,QBER,0.1761006289308176,0.0,1,0,1000,318,159,159,0.1761006289308176,41
Six-State,Ideal_0%,0.0,0.5,41,QBER,0.1440677966101695,0.0,0,1,1000,354,177,177,0.1440677966101695,59
Six-State,Ideal_0%,0.0,0.5,42,QBER,0.17142857142857143,0.0,1,0,1000,315,158,157,0.17142857142857143,35
Six-State,Ideal_0%,0.0,0.5,43,QBER,0.14156626506024098,0.0,0,1,1000,332,166,166,0.14156626506024098,51
Six-State,Ideal_0%,0.0,0.5,44,QBER,0.1751412429378531,0.0,1,0,1000,354,177,177,0.1751412429378531,38
Six-State,Ideal_0%,0.0,0.5,45,QBER,0.14327485380116958,0.0,0,1,1000,342,171,171,0.14327485380116958,52
Six-State,Ideal_0%,0.0,0.5,46,QBER,0.14447592067988668,0.0,0,1,1000,353,176,177,0.14447592067988668,56
Six-State,Ideal_0%,0.0,0.5,47,QBER,0.17791411042944785,0.0,1,0,1000,326,163,163,0.17791411042944785,54
Six-State,Ideal_0%,0.0,0.5,48,QBER,0.14551083591331268,0.0,0,1,1000,323,162,161,0.14551083591331268,66
Six-State,Ideal_0%,0.0,0.5,49,QBER,0.18373493975903615,0.0,1,0,1000,332,166,166,0.18373493975903615,45
Six-State,Ideal_0%,0.0,0.5,50,QBER,0.13595166163141995,0.0,0,1,1000,331,166,165,0.13595166163141995,48
Six-State,Ideal_0%,0.0,0.5,51,QBER,0.15492957746478872,0.0,0,1,1000,355,178,177,0.15492957746478872,44
Six-State,Ideal_0%,0.0,0.5,52,QBER,0.16326530612244897,0.0,0,1,1000,343,172,171,0.16326530612244897,52
Six-State,Ideal_0%,0.0,0.5,53,QBER,0.17804154302670624,0.0,1,0,1000,337,168,169,0.17804154302670624,46
Six-State,Ideal_0%,0.0,0.5,54,QBER,0.16716417910447762,0.0,1,0,1000,335,168,167,0.16716417910447762,54
Six-State,Ideal_0%,0.0,0.5,55,QBER,0.16076294277929154,0.0,0,1,1000,367,184,183,0.16076294277929154,50
Six-State,Ideal_0%,0.0,0.5,56,QBER,0.15339233038348082,0.0,0,1,1000,339,170,169,0.15339233038348082,46
Six-State,Ideal_0%,0.0,0.5,57,QBER,0.13134328358208955,0.0,0,1,1000,335,168,167,0.13134328358208955,48
Six-State,Ideal_0%,0.0,0.5,58,QBER,0.1572700296735905,0.0,0,1,1000,337,168,169,0.1572700296735905,46
Six-State,Ideal_0%,0.0,0.5,59,QBER,0.13583815028901733,0.0,0,1,1000,346,173,173,0.13583815028901733,55
Six-State,Ideal_0%,0.0,0.5,60,QBER,0.20234604105571846,0.0,1,0,1000,341,170,171,0.20234604105571846,43
Six-State,Ideal_0%,0.0,0.5,61,QBER,0.16875,0.0,1,0,1000,320,160,160,0.16875,47
Six-State,Ideal_0%,0.0,0.5,62,QBER,0.1806020066889632,0.0,1,0,1000,299,150,149,0.1806020066889632,43
Six-State,Ideal_0%,0.0,0.5,63,QBER,0.15723270440251572,0.0,0,1,1000,318,159,159,0.15723270440251572,50
Six-State,Ideal_0%,0.0,0.5,64,QBER,0.16056338028169015,0.0,0,1,1000,355,178,177,0.16056338028169015,56
Six-State,Ideal_0%,0.0,0.5,65,QBER,0.175,0.0,1,0,1000,320,160,160,0.175,53
Six-State,Ideal_0%,0.0,0.5,66,QBER,0.150997150997151,0.0,0,1,1000,351,176,175,0.150997150997151,58
Six-State,Ideal_0%,0.0,0.5,67,QBER,0.15976331360946747,0.0,0,1,1000,338,169,169,0.15976331360946747,58
Six-State,Ideal_0%,0.0,0.5,68,QBER,0.15989159891598917,0.0,0,1,1000,369,184,185,0.15989159891598917,54
Six-State,Ideal_0%,0.0,0.5,69,QBER,0.1526479750778816,0.0,0,1,1000,321,160,161,0.1526479750778816,51
Six-State,Ideal_0%,0.0,0.5,70,QBER,0.1476923076923077,0.0,0,1,1000,325,162,163,0.1476923076923077,53
Six-State,Ideal_0%,0.0,0.5,71,QBER,0.15483870967741936,0.0,0,1,1000,310,155,155,0.15483870967741936,40
Six-State,Ideal_0%,0.0,0.5,72,QBER,0.17177914110429449,0.0,1,0,1000,326,163,163,0.17177914110429449,42
Six-State,Ideal_0%,0.0,0.5,73,QBER,0.17295597484276728,0.0,1,0,1000,318,159,159,0.17295597484276728,47
Six-State,Ideal_0%,0.0,0.5,74,QBER,0.15606936416184972,0.0,0,1,1000,346,173,173,0.15606936416184972,55
Six-State,Ideal_0%,0.0,0.5,75,QBER,0.18820224719101122,0.0,1,0,1000,356,178,178,0.18820224719101122,53
Six-State,Ideal_0%,0.0,0.5,76,QBER,0.18210862619808307,0.0,1,0,1000,313,156,157,0.18210862619808307,43
Six-State,Ideal_0%,0.0,0.5,77,QBER,0.17142857142857143,0.0,1,0,1000,350,175,175,0.17142857142857143,52
Six-State,Ideal_0%,0.0,0.5,78,QBER,0.21574344023323616,0.0,1,0,1000,343,172,171,0.21574344023323616,57
Six-State,Ideal_0%,0.0,0.5,79,QBER,0.1791044776119403,0.0,1,0,1000,335,168,167,0.1791044776119403,60
Six-State,Ideal_0%,0.0,0.5,80,QBER,0.14454277286135694,0.0,0,1,1000,339,170,169,0.14454277286135694,55
Six-State,Ideal_0%,0.0,0.5,81,QBER,0.14084507042253522,0.0,0,1,1000,355,178,177,0.14084507042253522,65
Six-State,Ideal_0%,0.0,0.5,82,QBER,0.1391304347826087,0.0,0,1,1000,345,172,173,0.1391304347826087,66
Six-State,Ideal_0%,0.0,0.5,83,QBER,0.1636904761904762,0.0,0,1,1000,336,168,168,0.1636904761904762,42
Six-State,Ideal_0%,0.0,0.5,84,QBER,0.1839080459770115,0.0,1,0,1000,348,174,174,0.1839080459770115,67
Six-State,Ideal_0%,0.0,0.5,85,QBER,0.14583333333333334,0.0,0,1,1000,336,168,168,0.14583333333333334,54
Six-State,Ideal_0%,0.0,0.5,86,QBER,0.17101449275362318,0.0,1,0,1000,345,172,173,0.17101449275362318,48
Six-State,Ideal_0%,0.0,0.5,87,QBER,0.16524216524216523,0.0,0,1,1000,351,176,175,0.16524216524216523,66
Six-State,Ideal_0%,0.0,0.5,88,QBER,0.17647058823529413,0.0,1,0,1000,340,170,170,0.17647058823529413,56
Six-State,Ideal_0%,0.0,0.5,89,QBER,0.16037735849056603,0.0,0,1,1000,318,159,159,0.16037735849056603,53
Six-State,Ideal_0%,0.0,0.5,90,QBER,0.17507418397626112,0.0,1,0,1000,337,168,169,0.17507418397626112,46
Six-State,Ideal_0%,0.0,0.5,91,QBER,0.17681159420289855,0.0,1,0,1000,345,172,173,0.17681159420289855,52
Six-State,Ideal_0%,0.0,0.5,92,QBER,0.15759312320916904,0.0,0,1,1000,349,174,175,0.15759312320916904,43
Six-State,Ideal_0%,0.0,0.5,93,QBER,0.1912751677852349,0.0,1,0,1000,298,149,149,0.1912751677852349,55
Six-State,Ideal_0%,0.0,0.5,94,QBER,0.17318435754189945,0.0,1,0,1000,358,179,179,0.17318435754189945,47
Six-State,Ideal_0%,0.0,0.5,95,QBER,0.18435754189944134,0.0,1,0,1000,358,179,179,0.18435754189944134,71
Six-State,Ideal_0%,0.0,0.5,96,QBER,0.16408668730650156,0.0,0,1,1000,323,162,161,0.16408668730650156,45
Six-State,Ideal_0%,0.0,0.5,97,QBER,0.168141592920354,0.0,1,0,1000,339,170,169,0.168141592920354,58
Six-State,Ideal_0%,0.0,0.5,98,QBER,0.13213213213213212,0.0,0,1,1000,333,166,167,0.13213213213213212,68
Six-State,Ideal_0%,0.0,0.5,99,QBER,0.1388888888888889,0.0,0,1,1000,324,162,162,0.1388888888888889,51
Six-State,Ideal_0%,0.0,0.5,100,QBER,0.17295597484276728,0.0,1,0,1000,318,159,159,0.17295597484276728,53
Six-State,Ideal_0%,0.0,0.5,101,QBER,0.1936416184971098,0.0,1,0,1000,346,173,173,0.1936416184971098,55
Six-State,Ideal_0%,0.0,0.5,102,QBER,0.1791907514450867,0.0,1,0,1000,346,173,173,0.1791907514450867,58
Six-State,Ideal_0%,0.0,0.5,103,QBER,0.14202898550724638,0.0,0,1,1000,345,172,173,0.14202898550724638,60
Six-State,Ideal_0%,0.0,0.5,104,QBER,0.12951807228915663,0.0,0,1,1000,332,166,166,0.12951807228915663,54
Six-State,Ideal_0%,0.0,0.5,105,QBER,0.18769230769230769,0.0,1,0,1000,325,162,163,0.18769230769230769,69
Six-State,Ideal_0%,0.0,0.5,106,QBER,0.16516516516516516,0.0,0,1,1000,333,166,167,0.16516516516516516,48
Six-State,Ideal_0%,0.0,0.5,107,QBER,0.1525974025974026,0.0,0,1,1000,308,154,154,0.1525974025974026,50
Six-State,Ideal_0%,0.0,0.5,108,QBER,0.20655737704918034,0.0,1,0,1000,305,152,153,0.20655737704918034,47
Six-State,Ideal_0%,0.0,0.5,109,QBER,0.12349397590361445,0.0,0,1,1000,332,166,166,0.12349397590361445,48
Six-State,Ideal_0%,0.0,0.5,110,QBER,0.1875,0.0,1,0,1000,336,168,168,0.1875,57
Six-State,Ideal_0%,0.0,0.5,111,QBER,0.13897280966767372,0.0,0,1,1000,331,166,165,0.13897280966767372,45
Six-State,Ideal_0%,0.0,0.5,112,QBER,0.15229885057471265,0.0,0,1,1000,348,174,174,0.15229885057471265,43
Six-State,Ideal_0%,0.0,0.5,113,QBER,0.16025641025641027,0.0,0,1,1000,312,156,156,0.16025641025641027,43
Six-State,Ideal_0%,0.0,0.5,114,QBER,0.14497041420118342,0.0,0,1,1000,338,169,169,0.14497041420118342,49
Six-State,Ideal_0%,0.0,0.5,115,QBER,0.13015873015873017,0.0,0,1,1000,315,158,157,0.13015873015873017,47
Six-State,Ideal_0%,0.0,0.5,116,QBER,0.14565826330532214,0.0,0,1,1000,357,178,179,0.14565826330532214,47
Six-State,Ideal_0%,0.0,0.5,117,QBER,0.1955128205128205,0.0,1,0,1000,312,156,156,0.1955128205128205,55
Six-State,Ideal_0%,0.0,0.5,118,QBER,0.191044776119403,0.0,1,0,1000,335,168,167,0.191044776119403,42
Six-State,Ideal_0%,0.0,0.5,119,QBER,0.17272727272727273,0.0,1,0,1000,330,165,165,0.17272727272727273,56
Six-State,Ideal_0%,0.0,0.5,120,QBER,0.20967741935483872,0.0,1,0,1000,310,155,155,0.20967741935483872,44
Six-State,Ideal_0%,0.0,0.5,121,QBER,0.1986754966887417,0.0,1,0,1000,302,151,151,0.1986754966887417,51
Six-State,Ideal_0%,0.0,0.5,122,QBER,0.14857142857142858,0.0,0,1,1000,350,175,175,0.14857142857142858,67
Six-State,Ideal_0%,0.0,0.5,123,QBER,0.17027863777089783,0.0,1,0,1000,323,162,161,0.17027863777089783,63
Six-State,Ideal_0%,0.0,0.5,124,QBER,0.1651376146788991,0.0,0,1,1000,327,164,163,0.1651376146788991,62
Six-State,Ideal_0%,0.0,0.5,125,QBER,0.1676829268292683,0.0,1,0,1000,328,164,164,0.1676829268292683,42
Six-State,Ideal_0%,0.0,0.5,126,QBER,0.1458966565349544,0.0,0,1,1000,329,164,165,0.1458966565349544,54
Six-State,Ideal_0%,0.0,0.5,127,QBER,0.16091954022988506,0.0,0,1,1000,348,174,174,0.16091954022988506,57
Six-State,Ideal_0%,0.0,0.5,128,QBER,0.13666666666666666,0.0,0,1,1000,300,150,150,0.13666666666666666,40
Six-State,Ideal_0%,0.0,0.5,129,QBER,0.15561959654178675,0.0,0,1,1000,347,174,173,0.15561959654178675,49
Six-State,Ideal_0%,0.0,0.5,130,QBER,0.13725490196078433,0.0,0,1,1000,306,153,153,0.13725490196078433,44
Six-State,Ideal_0%,0.0,0.5,131,QBER,0.12576687116564417,0.0,0,1,1000,326,163,163,0.12576687116564417,60
Six-State,Ideal_0%,0.0,0.5,132,QBER,0.1566265060240964,0.0,0,1,1000,332,166,166,0.1566265060240964,57
Six-State,Ideal_0%,0.0,0.5,133,QBER,0.16012084592145015,0.0,0,1,1000,331,166,165,0.16012084592145015,54
Six-State,Ideal_0%,0.0,0.5,134,QBER,0.1927710843373494,0.0,1,0,1000,332,166,166,0.1927710843373494,57
Six-State,Ideal_0%,0.0,0.5,135,QBER,0.21203438395415472,0.0,1,0,1000,349,174,175,0.21203438395415472,52
Six-State,Ideal_0%,0.0,0.5,136,QBER,0.16265060240963855,0.0,0,1,1000,332,166,166,0.16265060240963855,47
Six-State,Ideal_0%,0.0,0.5,137,QBER,0.13333333333333333,0.0,0,1,1000,315,158,157,0.13333333333333333,59
Six-State,Ideal_0%,0.0,0.5,138,QBER,0.20679012345679013,0.0,1,0,1000,324,162,162,0.20679012345679013,45
Six-State,Ideal_0%,0.0,0.5,139,QBER,0.14285714285714285,0.0,0,1,1000,336,168,168,0.14285714285714285,54
Six-State,Ideal_0%,0.0,0.5,140,QBER,0.20245398773006135,0.0,1,0,1000,326,163,163,0.20245398773006135,45
Six-State,Ideal_0%,0.0,0.5,141,QBER,0.17784256559766765,0.0,1,0,1000,343,172,171,0.17784256559766765,54
Six-State,Ideal_0%,0.0,0.5,142,QBER,0.1697530864197531,0.0,1,0,1000,324,162,162,0.1697530864197531,45
Six-State,Ideal_0%,0.0,0.5,143,QBER,0.16819571865443425,0.0,1,0,1000,327,164,163,0.16819571865443425,39
Six-State,Ideal_0%,0.0,0.5,144,QBER,0.1597444089456869,0.0,0,1,1000,313,156,157,0.1597444089456869,56
Six-State,Ideal_0%,0.0,0.5,145,QBER,0.1728395061728395,0.0,1,0,1000,324,162,162,0.1728395061728395,33
Six-State,Ideal_0%,0.0,0.5,146,QBER,0.14868804664723032,0.0,0,1,1000,343,172,171,0.14868804664723032,40
Six-State,Ideal_0%,0.0,0.5,147,QBER,0.17280453257790368,0.0,1,0,1000,353,176,177,0.17280453257790368,53
Six-State,Ideal_0%,0.0,0.5,148,QBER,0.1701492537313433,0.0,1,0,1000,335,168,167,0.1701492537313433,51
Six-State,Ideal_0%,0.0,0.5,149,QBER,0.17073170731707318,0.0,1,0,1000,328,164,164,0.17073170731707318,48
Six-State,Ideal_0%,0.0,0.5,150,QBER,0.18037974683544303,0.0,1,0,1000,316,158,158,0.18037974683544303,50
Six-State,Ideal_0%,0.0,0.5,151,QBER,0.1697530864197531,0.0,1,0,1000,324,162,162,0.1697530864197531,57
Six-State,Ideal_0%,0.0,0.5,152,QBER,0.15942028985507245,0.0,0,1,1000,345,172,173,0.15942028985507245,51
Six-State,Ideal_0%,0.0,0.5,153,QBER,0.11470588235294117,0.0,0,1,1000,340,170,170,0.11470588235294117,44
Six-State,Ideal_0%,0.0,0.5,154,QBER,0.15680473372781065,0.0,0,1,1000,338,169,169,0.15680473372781065,55
Six-State,Ideal_0%,0.0,0.5,155,QBER,0.16023738872403562,0.0,0,1,1000,337,168,169,0.16023738872403562,43
Six-State,Ideal_0%,0.0,0.5,156,QBER,0.15976331360946747,0.0,0,1,1000,338,169,169,0.15976331360946747,61
Six-State,Ideal_0%,0.0,0.5,157,QBER,0.16216216216216217,0.0,0,1,1000,333,166,167,0.16216216216216217,57
Six-State,Ideal_0%,0.0,0.5,158,QBER,0.19491525423728814,0.0,1,0,1000,354,177,177,0.19491525423728814,47
Six-State,Ideal_0%,0.0,0.5,159,QBER,0.1167192429022082,0.0,0,1,1000,317,158,159,0.1167192429022082,56
Six-State,Ideal_0%,0.0,0.5,160,QBER,0.20353982300884957,0.0,1,0,1000,339,170,169,0.20353982300884957,58
Six-State,Ideal_0%,0.0,0.5,161,QBER,0.1597444089456869,0.0,0,1,1000,313,156,157,0.1597444089456869,43
Six-State,Ideal_0%,0.0,0.5,162,QBER,0.16666666666666666,0.0,0,1,1000,342,171,171,0.16666666666666666,50
Six-State,Ideal_0%,0.0,0.5,163,QBER,0.1497005988023952,0.0,0,1,1000,334,167,167,0.1497005988023952,45
Six-State,Ideal_0%,0.0,0.5,164,QBER,0.17647058823529413,0.0,1,0,1000,323,162,161,0.17647058823529413,48
Six-State,Ideal_0%,0.0,0.5,165,QBER,0.17117117117117117,0.0,1,0,1000,333,166,167,0.17117117117117117,42
Six-State,Ideal_0%,0.0,0.5,166,QBER,0.20348837209302326,0.0,1,0,1000,344,172,172,0.20348837209302326,52
Six-State,Ideal_0%,0.0,0.5,167,QBER,0.1746987951807229,0.0,1,0,1000,332,166,166,0.1746987951807229,54
Six-State,Ideal_0%,0.0,0.5,168,QBER,0.21406727828746178,0.0,1,0,1000,327,164,163,0.21406727828746178,62
Six-State,Ideal_0%,0.0,0.5,169,QBER,0.15497076023391812,0.0,0,1,1000,342,171,171,0.15497076023391812,58
Six-State,Ideal_0%,0.0,0.5,170,QBER,0.15384615384615385,0.0,0,1,1000,325,162,163,0.15384615384615385,50
Six-State,Ideal_0%,0.0,0.5,171,QBER,0.16666666666666666,0.0,0,1,1000,336,168,168,0.16666666666666666,63
Six-State,Ideal_0%,0.0,0.5,172,QBER,0.18694362017804153,0.0,1,0,1000,337,168,169,0.18694362017804153,49
Six-State,Ideal_0%,0.0,0.5,173,QBER,0.17352941176470588,0.0,1,0,1000,340,170,170,0.17352941176470588,55
Six-State,Ideal_0%,0.0,0.5,174,QBER,0.13253012048192772,0.0,0,1,1000,332,166,166,0.13253012048192772,44
Six-State,Ideal_0%,0.0,0.5,175,QBER,0.20527859237536658,0.0,1,0,1000,341,170,171,0.20527859237536658,51
Six-State,Ideal_0%,0.0,0.5,176,QBER,0.17630057803468208,0.0,1,0,1000,346,173,173,0.17630057803468208,55
Six-State,Ideal_0%,0.0,0.5,177,QBER,0.1786833855799373,0.0,1,0,1000,319,160,159,0.1786833855799373,53
Six-State,Ideal_0%,0.0,0.5,178,QBER,0.15015015015015015,0.0,0,1,1000,333,166,167,0.15015015015015015,48
Six-State,Ideal_0%,0.0,0.5,179,QBER,0.1901840490797546,0.0,1,0,1000,326,163,163,0.1901840490797546,51
Six-State,Ideal_0%,0.0,0.5,180,QBER,0.1382636655948553,0.0,0,1,1000,311,156,155,0.1382636655948553,44
Six-State,Ideal_0%,0.0,0.5,181,QBER,0.17405063291139242,0.0,1,0,1000,316,158,158,0.17405063291139242,47
Six-State,Ideal_0%,0.0,0.5,182,QBER,0.2,0.0,1,0,1000,310,155,155,0.2,38
Six-State,Ideal_0%,0.0,0.5,183,QBER,0.12307692307692308,0.0,0,1,1000,325,162,163,0.12307692307692308,48
Six-State,Ideal_0%,0.0,0.5,184,QBER,0.18670886075949367,0.0,1,0,1000,316,158,158,0.18670886075949367,62
Six-State,Ideal_0%,0.0,0.5,185,QBER,0.14375,0.0,0,1,1000,320,160,160,0.14375,41
Six-State,Ideal_0%,0.0,0.5,186,QBER,0.1484848484848485,0.0,0,1,1000,330,165,165,0.1484848484848485,51
Six-State,Ideal_0%,0.0,0.5,187,QBER,0.12874251497005987,0.0,0,1,1000,334,167,167,0.12874251497005987,51
Six-State,Ideal_0%,0.0,0.5,188,QBER,0.13353115727002968,0.0,0,1,1000,337,168,169,0.13353115727002968,43
Six-State,Ideal_0%,0.0,0.5,189,QBER,0.15988372093023256,0.0,0,1,1000,344,172,172,0.15988372093023256,48
Six-State,Ideal_0%,0.0,0.5,190,QBER,0.14613180515759314,0.0,0,1,1000,349,174,175,0.14613180515759314,46
Six-State,Ideal_0%,0.0,0.5,191,QBER,0.1503267973856209,0.0,0,1,1000,306,153,153,0.1503267973856209,44
Six-State,Ideal_0%,0.0,0.5,192,QBER,0.16943521594684385,0.0,1,0,1000,301,150,151,0.16943521594684385,43
Six-State,Ideal_0%,0.0,0.5,193,QBER,0.17682926829268292,0.0,1,0,1000,328,164,164,0.17682926829268292,54
Six-State,Ideal_0%,0.0,0.5,194,QBER,0.17295597484276728,0.0,1,0,1000,318,159,159,0.17295597484276728,38
Six-State,Ideal_0%,0.0,0.5,195,QBER,0.1411042944785276,0.0,0,1,1000,326,163,163,0.1411042944785276,45
Six-State,Ideal_0%,0.0,0.5,196,QBER,0.153125,0.0,0,1,1000,320,160,160,0.153125,56
Six-State,Ideal_0%,0.0,0.5,197,QBER,0.16909620991253643,0.0,1,0,1000,343,172,171,0.16909620991253643,52
Six-State,Ideal_0%,0.0,0.5,198,QBER,0.16129032258064516,0.0,0,1,1000,310,155,155,0.16129032258064516,38
Six-State,Ideal_0%,0.0,0.5,199,QBER,0.1977077363896848,0.0,1,0,1000,349,174,175,0.1977077363896848,49
Six-State,Ideal_0%,0.0,0.6,0,QBER,0.17721518987341772,0.0,1,0,1000,316,158,158,0.17721518987341772,50
