Protocol,Sweep,Config_Profile,Config_Point,Metric_Name,N_Trials,Running_Mean,Running_SE
Six-State,sweep_b,Threshold_11%,p=0.22,QBER,100,0.11011826973491975,0.0017048258868167688
Six-State,sweep_b,Threshold_11%,p=0.22,QBER,200,0.11123722110051616,0.0011040813681907342
Six-State,sweep_b,Threshold_11%,p=0.22,SKR,10,0.012885125665104556,0.0033680684437078093
Six-State,sweep_b,Threshold_11%,p=0.22,SKR,25,0.00907238693722195,0.0023290208614303903
Six-State,sweep_b,Threshold_11%,p=0.22,SKR,50,0.012606275666257332,0.002382370748166333
Six-State,sweep_b,Threshold_11%,p=0.22,SKR,100,0.014061350462625211,0.0018203376514357636
Six-State,sweep_b,Threshold_11%,p=0.22,SKR,200,0.011710821776523954,0.0012145928125509098
Six-State,sweep_b,Threshold_11%,p=0.22,FPR,10,0.0,0.0
Six-State,sweep_b,Threshold_11%,p=0.22,FPR,25,0.04,0.04
Six-State,sweep_b,Threshold_11%,p=0.22,FPR,50,0.02,0.019999999999999993
Six-State,sweep_b,Threshold_11%,p=0.22,FPR,100,0.01,0.009999999999999998
Six-State,sweep_b,Threshold_11%,p=0.22,FPR,200,0.005,0.005000000000000002
E91,sweep_b,Ideal_0%,p=0.0,CHSH_S,10,2.793309391523613,0.014385018700301148
E91,sweep_b,Ideal_0%,p=0.0,CHSH_S,25,2.7991351907438027,0.0090025312573213
E91,sweep_b,Ideal_0%,p=0.0,CHSH_S,50,2.806544828113209,0.006327268162203579
E91,sweep_b,Ideal_0%,p=0.0,CHSH_S,100,2.823031517166803,0.004752291379198515
E91,sweep_b,Ideal_0%,p=0.0,CHSH_S,200,2.8247319029303037,0.0034221708699540892
E91,sweep_b,Ideal_0%,p=0.0,SKR,10,0.22384033203125,0.0014911743505986344
E91,sweep_b,Ideal_0%,p=0.0,SKR,25,0.222880859375,0.0008740234375000001
E91,sweep_b,Ideal_0%,p=0.0,SKR,50,0.22177001953125,0.000638775435527467
E91,sweep_b,Ideal_0%,p=0.0,SKR,100,0.22186767578125,0.0004772265640381378
E91,sweep_b,Ideal_0%,p=0.0,SKR,200,0.2221673583984375,0.00034181604105715425
E91,sweep_b,Ideal_0%,p=0.0,FPR,10,0.0,0.0
E91,sweep_b,Ideal_0%,p=0.0,FPR,25,0.0,0.0
E91,sweep_b,Ideal_0%,p=0.0,FPR,50,0.0,0.0
E91,sweep_b,Ideal_0%,p=0.0,FPR,100,0.0,0.0
E91,sweep_b,Ideal_0%,p=0.0,FPR,200,0.0,0.0
E91,sweep_b,Noise_2%,p=0.04,CHSH_S,10,2.618279508885739,0.017326924557434727
E91,sweep_b,Noise_2%,p=0.04,CHSH_S,25,2.601843434801698,0.010030044034676075
E91,sweep_b,Noise_2%,p=0.04,CHSH_S,50,2.615084750441294,0.006588604975224584
E91,sweep_b,Noise_2%,p=0.04,CHSH_S,100,2.608256348192595,0.0053162368511819125
E91,sweep_b,Noise_2%,p=0.04,CHSH_S,200,2.605311686370507,0.0038424597747956243
E91,sweep_b,Noise_2%,p=0.04,SKR,10,0.11743569601776291,0.0027191921672729104
E91,sweep_b,Noise_2%,p=0.04,SKR,25,0.11769118066642671,0.0024327857801182498
E91,sweep_b,Noise_2%,p=0.04,SKR,50,0.11807562073233932,0.0015855412941489539
E91,sweep_b,Noise_2%,p=0.04,SKR,100,0.11791037158358282,0.0011166872566850947
E91,sweep_b,Noise_2%,p=0.04,SKR,200,0.11680250489254164,0.000766163044517321
E91,sweep_b,Noise_2%,p=0.04,FPR,10,0.0,0.0
E91,sweep_b,Noise_2%,p=0.04,FPR,25,0.0,0.0
E91,sweep_b,Noise_2%,p=0.04,FPR,50,0.0,0.0
E91,sweep_b,Noise_2%,p=0.04,FPR,100,0.0,0.0
E91,sweep_b,Noise_2%,p=0.04,FPR,200,0.0,0.0
E91,sweep_b,Noise_5%,p=0.1,CHSH_S,10,2.289010168187784,0.014261826099152575
E91,sweep_b,Noise_5%,p=0.1,CHSH_S,25,2.282824156897137,0.009624551851152446
E91,sweep_b,Noise_5%,p=0.1,CHSH_S,50,2.2735734940372736,0.007841001982520095
E91,sweep_b,Noise_5%,p=0.1,CHSH_S,100,2.284530089654459,0.0056774635162427246
E91,sweep_b,Noise_5%,p=0.1,CHSH_S,200,2.2863384681369614,0.0039228729685329275
E91,sweep_b,Noise_5%,p=0.1,SKR,10,0.020871887789790468,0.004518804397461265
E91,sweep_b,Noise_5%,p=0.1,SKR,25,0.020300916038232336,0.0021647726827797764
E91,sweep_b,Noise_5%,p=0.1,SKR,50,0.020641005818460435,0.0014469748402409336
E91,sweep_b,Noise_5%,p=0.1,SKR,100,0.021512834327072263,0.0009804856533692319
E91,sweep_b,Noise_5%,p=0.1,SKR,200,0.02133675745600028,0.0006746641733644243
E91,sweep_b,Noise_5%,p=0.1,FPR,10,0.0,0.0
E91,sweep_b,Noise_5%,p=0.1,FPR,25,0.0,0.0
E91,sweep_b,Noise_5%,p=0.1,FPR,50,0.0,0.0
E91,sweep_b,Noise_5%,p=0.1,FPR,100,0.0,0.0
E91,sweep_b,Noise_5%,p=0.1,FPR,200,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,CHSH_S,10,1.977054756642617,0.020147282908626957
E91,sweep_b,Noise_8%,p=0.16,CHSH_S,25,1.988037564101353,0.010779841082141287
E91,sweep_b,Noise_8%,p=0.16,CHSH_S,50,1.9967864723628765,0.008532687342312108
E91,sweep_b,Noise_8%,p=0.16,CHSH_S,100,2.001637447656564,0.005432187574031559
E91,sweep_b,Noise_8%,p=0.16,CHSH_S,200,2.00177425205666,0.003917575851875961
E91,sweep_b,Noise_8%,p=0.16,SKR,10,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,SKR,25,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,SKR,50,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,SKR,100,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,SKR,200,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,FPR,10,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,FPR,25,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,FPR,50,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,FPR,100,0.0,0.0
E91,sweep_b,Noise_8%,p=0.16,FPR,200,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,CHSH_S,10,1.7226426197235305,0.021493157602751802
E91,sweep_b,Threshold_11%,p=0.22,CHSH_S,25,1.737084069975415,0.013898309805407122
E91,sweep_b,Threshold_11%,p=0.22,CHSH_S,50,1.7311985424230558,0.009529786756280833
E91,sweep_b,Threshold_11%,p=0.22,CHSH_S,100,1.7227471478466583,0.007166174086868956
E91,sweep_b,Threshold_11%,p=0.22,CHSH_S,200,1.7184758551247414,0.004699327496040422
E91,sweep_b,Threshold_11%,p=0.22,SKR,10,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,SKR,25,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,SKR,50,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,SKR,100,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,SKR,200,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,FPR,10,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,FPR,25,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,FPR,50,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,FPR,100,0.0,0.0
E91,sweep_b,Threshold_11%,p=0.22,FPR,200,0.0,0.0
